"comp_name","squad","player_name","player_position","player_age","player_nationality","player_foot","player_market_value_euro","matches","minutes","goals_per90","assists_per90","xg_per90","xa_per90","shots_per90","shots_on_target_per90","completed_passes_total","completed_passes_percent","progressive_passes","tackles","blocks","interceptions","pressures","goals_against_per90","save_percent","clean_sheet_percent"
"Premier League","Leicester City","Timothy Castagne","Right-Back",26,"Belgium","right",28,27,2345,0.08,0.12,0.05,0.08,0.31,0.12,1267,83.8,99,59,53,23,351,0,0,0
"Premier League","Leicester City","James Justin","Right-Back",23,"England","right",17,23,2070,0.09,0.04,0.07,0.07,0.43,0.13,989,79.2,92,63,54,25,347,0,0,0
"Premier League","Leicester City","Wilfred Ndidi","Defensive Midfield",25,"Nigeria","right",60,26,2176,0.04,0.17,0.03,0.06,0.66,0.04,1201,88.1,57,108,66,62,489,0,0,0
"Premier League","Leicester City","Boubakary Soumaré","Defensive Midfield",22,"France","right",28,32,1919,0,0.05,0.01,0.05,0.42,0.14,1368,86.9,149,47,23,40,277,0,0,0
"Premier League","Leicester City","Nampalys Mendy","Defensive Midfield",29,"Senegal","right",8,23,1459,0,0.06,0.01,0.02,0.25,0.12,882,91.4,49,35,24,9,267,0,0,0
"Premier League","Leicester City","Youri Tielemans","Central Midfield",24,"Belgium","right",55,38,3357,0.16,0.11,0.12,0.09,1.26,0.48,2011,78.6,206,77,57,36,505,0,0,0
"Premier League","Leicester City","Hamza Choudhury","Central Midfield",24,"England","right",7,10,316,0,0,0.11,0,1.14,0.28,190,80.9,8,11,9,5,53,0,0,0
"Premier League","Leicester City","Marc Albrighton","Right Midfield",32,"England","right",4,31,1746,0.05,0.26,0.07,0.23,1.08,0.46,635,68.8,87,43,32,28,340,0,0,0
"Premier League","Leicester City","Harvey Barnes","Left Midfield",24,"England","right",35,25,1945,0.42,0.19,0.29,0.07,2.54,1.16,468,74.8,62,22,24,16,227,0,0,0
"Premier League","Leicester City","James Maddison","Attacking Midfield",25,"England","right",50,31,2099,0.34,0.21,0.19,0.23,3.17,1.03,863,77.3,101,37,13,11,344,0,0,0
"Premier League","Leicester City","Ademola Lookman","Left Winger",24,"England","right",11,34,2747,0.13,0.13,0.18,0.17,2.23,0.69,880,75.3,105,38,42,25,517,0,0,0
"Premier League","Leicester City","Ayoze Pérez","Second Striker",28,"Spain","right",18,25,1331,0.14,0.07,0.22,0.08,2.1,0.88,382,76.6,54,32,31,19,343,0,0,0
"Premier League","Leicester City","Kelechi Iheanacho","Centre-Forward",25,"Nigeria","left",20,25,1459,0.74,0.12,0.48,0.18,3.58,1.54,400,79.8,29,12,19,4,243,0,0,0
"Premier League","Leicester City","Jamie Vardy","Centre-Forward",34,"England","right",7,34,2840,0.48,0.29,0.62,0.16,2.31,0.86,300,66.4,25,15,16,8,295,0,0,0
"Premier League","Everton FC","Jordan Pickford","Goalkeeper",27,"England","left",25,31,2742,0,0,0,0,0,0,761,66.1,0,0,2,0,9,1.28,71.1,32.3
"Premier League","Everton FC","Michael Keane","Centre-Back",28,"England","right",25,35,2991,0.09,0.03,0.04,0.03,0.48,0.18,1631,88.9,87,31,74,43,204,0,0,0
"Premier League","Everton FC","Ben Godfrey","Centre-Back",23,"England","right",25,31,2685,0,0.07,0.03,0.02,0.47,0.07,1102,84.6,51,56,85,45,370,0,0,0
"Premier League","Everton FC","Mason Holgate","Centre-Back",25,"England","right",20,28,2287,0.04,0,0.03,0.03,0.2,0.12,945,78.8,67,65,55,41,316,0,0,0
"Premier League","Everton FC","Yerry Mina","Centre-Back",27,"Colombia","right",20,24,1937,0.09,0,0.06,0,0.79,0.19,1115,90.9,45,25,38,13,148,0,0,0
"Premier League","Everton FC","Lucas Digne","Left-Back",28,"France","left",35,30,2681,0,0.23,0.02,0.18,0.44,0,1225,72.5,108,78,59,26,412,0,0,0
"Premier League","Everton FC","Jonjoe Kenny","Right-Back",24,"England","right",5.8,4,79,0,0,0,0,0,0,47,77,4,1,2,1,11,0,0,0
"Premier League","Everton FC","Seamus Coleman","Right-Back",33,"Ireland","right",5,25,1613,0,0.17,0.06,0.11,0.67,0.22,625,81.5,43,39,39,22,242,0,0,0
"Premier League","Everton FC","Jean-Philippe Gbamin","Defensive Midfield",26,"Cote d'Ivoire","right",15,1,12,0,0,0,0,0,0,6,66.7,1,1,1,0,4,0,0,0
"Premier League","Everton FC","Abdoulaye Doucouré","Central Midfield",28,"France","right",25,29,2443,0.07,0.11,0.08,0.08,0.66,0.18,1146,86,65,56,43,35,544,0,0,0
"Premier League","Everton FC","Allan","Central Midfield",30,"Brazil","right",22,24,2051,0,0,0.01,0.04,0.31,0.09,899,85.8,82,75,39,23,673,0,0,0
"Premier League","Everton FC","André Gomes","Central Midfield",28,"Portugal","right",20,28,1570,0,0.06,0.03,0.05,0.8,0.17,750,83.2,80,48,30,15,369,0,0,0
"Premier League","Everton FC","Tom Davies","Central Midfield",23,"England","right",18,25,1423,0,0.06,0.01,0.06,0.44,0,573,83.8,47,33,21,34,272,0,0,0
"Premier League","Everton FC","Fabian Delph","Central Midfield",32,"England","left",3.5,8,266,0,0,0.01,0.03,0.34,0,206,88,15,5,4,4,30,0,0,0
"Premier League","Everton FC","Gylfi Sigurdsson","Attacking Midfield",32,"Iceland","right",3,36,2253,0.24,0.2,0.27,0.2,1.8,0.48,749,79.1,62,35,48,31,476,0,0,0
"Premier League","Everton FC","Alex Iwobi","Left Winger",25,"Nigeria","right",22,30,1542,0.06,0.12,0.06,0.11,0.88,0.18,530,77,73,33,22,18,224,0,0,0
"Premier League","Everton FC","Demarai Gray","Left Winger",25,"England","right",15,11,461,0.1,0.205,0.335,0.085,3.895,0.715,127,65.3,15,2.5,0.5,1,23,0,0,0
"Premier League","Everton FC","Anthony Gordon","Left Winger",20,"England","right",5,3,88,0,0,0,0.03,0,0,22,84.6,3,3,2,1,18,0,0,0
"Premier League","Everton FC","Andros Townsend","Right Winger",30,"England","left",7,34,2258,0.04,0.2,0.09,0.15,1.43,0.44,587,67.9,75,69,61,48,533,0,0,0
"Premier League","Everton FC","Richarlison","Centre-Forward",24,"Brazil","right",55,34,2861,0.22,0.09,0.36,0.1,2.58,1.01,534,69.2,42,49,33,20,574,0,0,0
"Premier League","Everton FC","Dominic Calvert-Lewin","Centre-Forward",24,"England","right",45,33,2871,0.5,0,0.48,0.06,2.54,1.44,479,71.6,36,17,31,5,347,0,0,0
"Premier League","Everton FC","Cenk Tosun","Centre-Forward",30,"Turkey","right",3,5,48,0,0,0,0.25,0,0,8,80,0,0,0,0,8,0,0,0
"Premier League","Aston Villa","Emiliano Martínez","Goalkeeper",29,"Argentina","right",35,38,3420,0,0,0,0.01,0,0,849,65.6,0,0,0,0,6,1.21,76.8,39.5
"Premier League","Aston Villa","Tyrone Mings","Centre-Back",28,"England","left",30,36,3194,0.06,0.06,0.05,0.02,0.54,0.2,1262,79.6,108,33,84,38,252,0,0,0
"Premier League","Aston Villa","Ezri Konsa","Centre-Back",24,"England","right",25,36,3196,0.06,0,0.06,0.01,0.62,0.2,1076,86.5,36,34,65,27,225,0,0,0
"Premier League","Aston Villa","Axel Tuanzebe","Centre-Back",24,"England","right",8,9,404,0,0,0,0,0,0,236,89.7,10,10,14,4,58,0,0,0
"Premier League","Aston Villa","Kortney Hause","Centre-Back",26,"England","left",5,7,630,0.14,0,0.17,0,0.71,0.14,169,78.2,10,5,6,12,39,0,0,0
"Premier League","Aston Villa","Matt Targett","Left-Back",26,"England","left",17,38,3404,0,0.05,0.01,0.08,0.16,0.05,1653,77,222,97,81,47,425,0,0,0
"Premier League","Aston Villa","Ashley Young","Left-Back",36,"England","both",1,26,1425,0.06,0.25,0.09,0.17,0.95,0.32,551,81.5,49,24,24,9,134,0,0,0
"Premier League","Aston Villa","Matty Cash","Right-Back",24,"Poland","right",22,28,2372,0,0.08,0.01,0.08,0.34,0.08,959,73.9,64,78,77,49,446,0,0,0
"Premier League","Aston Villa","Douglas Luiz","Defensive Midfield",23,"Brazil","right",35,33,2781,0,0.06,0.05,0.05,0.84,0.23,1213,84.8,106,63,60,33,617,0,0,0
"Premier League","Aston Villa","Marvelous Nakamba","Defensive Midfield",27,"Zimbabwe","left",7,13,749,0,0,0,0,0.24,0.12,234,85.7,9,23,21,11,208,0,0,0
"Premier League","Aston Villa","John McGinn","Central Midfield",27,"Scotland","left",30,37,3330,0.08,0.14,0.06,0.08,1.24,0.3,1080,77.3,179,74,39,45,649,0,0,0
"Premier League","Aston Villa","Morgan Sanson","Central Midfield",27,"France","right",16,21,1120,0.11,0.165,0.07,0.135,0.905,0.165,371,75.75,31,16.5,10.5,9.5,178,0,0,0
"Premier League","Aston Villa","Carney Chukwuemeka","Central Midfield",18,"England","right",2.5,2,20,0,0,0.29,0,4.5,0,5,62.5,0,2,1,0,14,0,0,0
"Premier League","Aston Villa","Jacob Ramsey","Attacking Midfield",20,"England","right",8,22,626,0,0,0.07,0.04,1.58,0.14,188,85.5,15,11,17,6,199,0,0,0
"Premier League","Aston Villa","Leon Bailey","Left Winger",24,"Jamaica","left",35,30,2141,0.38,0.34,0.29,0.26,2.52,0.97,676,70.3,57,21,15,18,247,0,0,0
"Premier League","Aston Villa","Trezeguet","Left Winger",27,"Egypt","right",10,21,1166,0.15,0.08,0.29,0.15,2.7,0.93,228,69.5,28,32,27,11,304,0,0,0
"Premier League","Aston Villa","Jaden Philogene-Bidace","Left Winger",19,"England","right",0.5,1,1,0,0,0,0,0,0,2,50,0,0,0,1,2,0,0,0
"Premier League","Aston Villa","Bertrand Traoré","Right Winger",26,"Burkina Faso","left",20,36,2317,0.27,0.23,0.25,0.12,2.52,0.89,566,71.1,62,26,26,23,389,0,0,0
"Premier League","Aston Villa","Anwar El Ghazi","Right Winger",26,"Netherlands","right",13,28,1613,0.56,0,0.45,0.13,3.35,1.45,432,70.5,39,16,11,10,218,0,0,0
"Premier League","Aston Villa","Ollie Watkins","Centre-Forward",25,"England","right",32,37,3328,0.38,0.14,0.43,0.11,2.65,1.22,606,72.8,45,35,19,12,626,0,0,0
"Premier League","Aston Villa","Danny Ings","Centre-Forward",29,"England","right",22,29,2173,0.5,0.17,0.34,0.11,2.28,0.99,344,66.3,49,25,47,7,391,0,0,0
"Premier League","Aston Villa","Keinan Davis","Centre-Forward",23,"England","left",3,15,277,0.32,0.32,0.34,0.16,2.92,0.65,58,73.4,3,3,2,0,63,0,0,0
"Premier League","Wolverhampton Wanderers","John Ruddy","Goalkeeper",35,"England","right",0.8,2,91,0,0,0,0,0,0,19,79.2,0,0,0,0,0,0.99,75,0
"Premier League","Wolverhampton Wanderers","Conor Coady","Centre-Back",28,"England","right",25,37,3303,0.03,0,0.03,0,0.22,0.05,1576,88.1,59,31,59,25,203,0,0,0
"Premier League","Wolverhampton Wanderers","Willy Boly","Centre-Back",30,"Cote d'Ivoire","right",10,21,1879,0.05,0.05,0.05,0.02,0.67,0.14,830,82.8,40,41,27,23,160,0,0,0
"Premier League","Wolverhampton Wanderers","Romain Saïss","Centre-Back",31,"Morocco","left",10,27,2407,0.11,0,0.13,0.01,1.12,0.45,1157,82,106,37,43,39,259,0,0,0
"Premier League","Wolverhampton Wanderers","Max Kilman","Centre-Back",24,"England","left",4.5,18,1310,0,0.07,0.03,0.04,0.41,0.14,648,88.6,40,27,20,18,148,0,0,0
"Premier League","Wolverhampton Wanderers","Rayan Aït Nouri","Left-Back",20,"France","left",18,24,1591,0.03,0.27,0.04,0.115,0.755,0.19,793,87.5,58,17,15.5,8,137,0,0,0
"Premier League","Wolverhampton Wanderers","Jonny Otto","Left-Back",27,"Spain","both",15,7,495,0,0,0.01,0.03,0.18,0,188,78.7,11,9,10,7,99,0,0,0
"Premier League","Wolverhampton Wanderers","Marçal","Left-Back",32,"Brazil","left",1.8,14,701,0,0,0.005,0.01,0.145,0,370,86.4,37,5,9.5,4,38,0,0,0
"Premier League","Wolverhampton Wanderers","Nélson Semedo","Right-Back",28,"Portugal","right",28,34,2983,0.03,0.03,0.06,0.03,0.69,0.33,1541,81.4,100,85,54,45,552,0,0,0
"Premier League","Wolverhampton Wanderers","Ki-Jana Hoever","Right-Back",19,"Netherlands","right",7,12,577,0,0,0.01,0.03,0.16,0,260,74.1,14,18,7,10,133,0,0,0
"Premier League","Wolverhampton Wanderers","Oskar Buur","Right-Back",23,"Denmark","right",0.3,1,22,0,0,0,0,0,0,14,93.3,0,0,0,0,5,0,0,0
"Premier League","Wolverhampton Wanderers","Rúben Neves","Defensive Midfield",24,"Portugal","right",42,36,2675,0.17,0.03,0.17,0.07,2.15,0.47,1633,84.3,140,90,71,46,584,0,0,0
"Premier League","Wolverhampton Wanderers","Leander Dendoncker","Defensive Midfield",26,"Belgium","right",30,33,2503,0.04,0,0.12,0.03,1.15,0.29,1021,87.9,62,49,59,27,494,0,0,0
"Premier League","Wolverhampton Wanderers","João Moutinho","Central Midfield",35,"Portugal","right",4,33,2528,0.04,0.04,0.02,0.09,0.53,0.14,1540,84.8,123,70,40,39,543,0,0,0
"Premier League","Wolverhampton Wanderers","Pedro Neto","Left Winger",21,"Portugal","left",35,31,2550,0.18,0.21,0.17,0.22,2.15,0.74,955,78.8,53,21,25,29,333,0,0,0
"Premier League","Wolverhampton Wanderers","Adama Traoré","Right Winger",25,"Spain","right",30,37,2649,0.07,0.07,0.08,0.18,1.46,0.44,579,65.9,63,32,28,11,345,0,0,0
"Premier League","Wolverhampton Wanderers","Daniel Podence","Right Winger",26,"Portugal","right",25,24,1661,0.16,0.11,0.17,0.1,1.73,0.76,478,75.2,66,18,7,15,243,0,0,0
"Premier League","Wolverhampton Wanderers","Francisco Trincão","Right Winger",21,"Portugal","left",22,28,706,0.38,0.25,0.4,0.13,2.93,1.53,332,84.5,24,7,3,4,121,0,0,0
"Premier League","Wolverhampton Wanderers","Raúl Jiménez","Centre-Forward",30,"Mexico","right",28,10,823,0.44,0,0.26,0.08,2.84,1.09,207,78.7,19,7,8,6,90,0,0,0
"Premier League","Wolverhampton Wanderers","Fábio Silva","Centre-Forward",19,"Portugal","right",25,32,1369,0.26,0.2,0.4,0.04,3.02,1.05,227,74.2,17,10,12,5,261,0,0,0
"Premier League","Wolverhampton Wanderers","Hee-chan Hwang","Centre-Forward",25,"Korea, South","right",11,18,460,0,0.2,0.31,0.17,1.96,1.17,80,66.7,6,7,4,3,137,0,0,0
"Premier League","West Ham United","Alphonse Areola","Goalkeeper",28,"France","right",14,36,3240,0,0,0,0,0,0,737,73.6,0,1,0,0,5,1.33,73.1,25
"Premier League","West Ham United","Lukasz Fabianski","Goalkeeper",36,"Poland","right",1.5,35,3150,0,0,0,0,0,0,606,60.5,0,0,3,0,11,1.26,69.4,28.6
"Premier League","West Ham United","Darren Randolph","Goalkeeper",34,"Ireland","right",1.5,3,270,0,0,0,0,0,0,36,54.5,0,0,0,0,0,1,66.7,33.3
"Premier League","West Ham United","Kurt Zouma","Centre-Back",27,"France","right",32,24,2029,0.22,0,0.08,0,1.2,0.53,1580,91.9,66,21,23,26,109,0,0,0
"Premier League","West Ham United","Issa Diop","Centre-Back",24,"France","right",15,18,1381,0.13,0,0.02,0,0.2,0.13,475,84.4,22,26,35,14,113,0,0,0
"Premier League","West Ham United","Craig Dawson","Centre-Back",31,"England","right",3,22,1925,0.14,0,0.08,0,0.75,0.23,592,82.5,25,13,32,39,145,0,0,0
"Premier League","West Ham United","Angelo Ogbonna","Centre-Back",33,"Italy","left",2.5,28,2492,0.11,0,0.05,0.04,0.43,0.14,810,84.4,26,27,41,27,218,0,0,0
"Premier League","West Ham United","Arthur Masuaku","Left-Back",28,"DR Congo","left",7,12,1006,0,0.18,0.03,0.17,0.54,0.18,442,80.1,39,20,35,6,136,0,0,0
"Premier League","West Ham United","Aaron Cresswell","Left-Back",32,"England","left",5,36,3170,0,0.23,0.03,0.17,0.54,0.11,1541,74.8,120,31,48,36,230,0,0,0
"Premier League","West Ham United","Vladimir Coufal","Right-Back",29,"Czech Republic","right",12,34,3054,0,0.21,0.04,0.14,0.44,0.15,1200,70.9,119,77,74,39,457,0,0,0
"Premier League","West Ham United","Ben Johnson","Right-Back",21,"England","right",3,14,523,0.17,0,0.06,0.04,0.52,0.17,154,70.3,15,9,10,11,81,0,0,0
"Premier League","West Ham United","Ryan Fredericks","Right-Back",29,"England","right",2.5,14,569,0.16,0.16,0.05,0.19,0.47,0.32,203,72.8,15,13,16,8,65,0,0,0
"Premier League","West Ham United","Declan Rice","Defensive Midfield",22,"England","right",70,32,2879,0.06,0.03,0.09,0.06,0.75,0.22,1298,86.2,94,77,54,68,495,0,0,0
"Premier League","West Ham United","Tomas Soucek","Defensive Midfield",26,"Czech Republic","right",42,38,3419,0.26,0.03,0.24,0.04,1.68,0.61,1184,76.9,103,83,56,55,603,0,0,0
"Premier League","West Ham United","Mark Noble","Central Midfield",34,"England","right",2,21,712,0,0,0,0.03,0.13,0,374,87.2,25,7,9,11,116,0,0,0
"Premier League","West Ham United","Pablo Fornals","Attacking Midfield",25,"Spain","right",20,33,2572,0.17,0.14,0.23,0.09,1.75,0.52,852,77.3,108,44,53,33,577,0,0,0
"Premier League","West Ham United","Manuel Lanzini","Attacking Midfield",28,"Argentina","right",10,17,566,0.16,0.16,0.18,0.14,1.91,0.48,327,88.9,20,6,15,6,109,0,0,0
"Premier League","West Ham United","Saïd Benrahma","Left Winger",26,"Algeria","right",25,30,1391,0.06,0.39,0.15,0.28,2.26,0.71,411,78,47,31,15,13,287,0,0,0
"Premier League","West Ham United","Jarrod Bowen","Right Winger",25,"England","left",30,38,2562,0.28,0.18,0.22,0.16,1.93,0.56,499,68,37,23,39,22,365,0,0,0
"Premier League","West Ham United","Andriy Yarmolenko","Right Winger",32,"Ukraine","left",4,15,375,0,0.24,0.1,0.23,1.68,0.48,124,79,11,6,7,3,56,0,0,0
"Premier League","West Ham United","Michail Antonio","Centre-Forward",31,"Jamaica","right",12,26,1974,0.46,0.23,0.52,0.11,2.92,1.05,326,66.5,25,14,25,9,254,0,0,0
"Premier League","Leeds United","Illan Meslier","Goalkeeper",21,"France","left",20,35,3150,0,0,0,0,0,0,1090,80.9,0,0,0,0,7,1.49,75.1,31.4
"Premier League","Leeds United","Diego Llorente","Centre-Back",28,"Spain","right",20,16,1294,0.035,0,0.03,0.025,0.3,0.11,616,87.15,24,20,13,20.5,128.5,0,0,0
"Premier League","Leeds United","Robin Koch","Centre-Back",25,"Germany","right",17,17,1132,0,0,0.06,0.01,0.72,0.16,648,85.6,44,29,31,13,183,0,0,0
"Premier League","Leeds United","Pascal Struijk","Centre-Back",22,"Netherlands","left",9,27,2075,0.04,0,0.1,0.01,0.61,0.17,1097,87.1,47,56,52,41,382,0,0,0
"Premier League","Leeds United","Liam Cooper","Centre-Back",30,"Scotland","left",7,25,2185,0.04,0,0.05,0,0.62,0.33,1363,87.7,67,76,45,53,291,0,0,0
"Premier League","Leeds United","Junior Firpo","Left-Back",25,"Dominican Republic","left",12,7,289,0.31,0.31,0.26,0.21,0.31,0.31,210,89,14,2,5,4,32,0,0,0
"Premier League","Leeds United","Luke Ayling","Right-Back",30,"England","right",5,38,3399,0,0,0.04,0.07,0.66,0.16,2109,79.3,203,114,81,58,533,0,0,0
"Premier League","Leeds United","Stuart Dallas","Right-Back",30,"Northern Ireland","right",4,38,3409,0.21,0.05,0.12,0.05,1.27,0.48,1813,82,182,79,55,59,587,0,0,0
"Premier League","Leeds United","Kalvin Phillips","Defensive Midfield",26,"England","right",40,29,2428,0.04,0.07,0.01,0.14,0.56,0.19,1210,82.8,104,74,61,49,639,0,0,0
"Premier League","Leeds United","Mateusz Klich","Central Midfield",31,"Poland","right",4,35,2393,0.15,0.19,0.13,0.15,1.28,0.38,1185,79.3,140,52,21,17,570,0,0,0
"Premier League","Leeds United","Jamie Shackleton","Central Midfield",22,"England","right",2.5,13,461,0,0,0,0.05,0,0,182,88.3,7,8,7,6,74,0,0,0
"Premier League","Leeds United","Daniel James","Left Winger",24,"Wales","right",18,15,910,0.3,0.1,0.23,0.12,1.68,0.59,237,78,25,12,14,10,221,0,0,0
"Premier League","Leeds United","Jack Harrison","Left Winger",25,"England","left",15,36,2847,0.25,0.25,0.21,0.22,1.49,0.6,788,67.8,111,67,39,25,632,0,0,0
"Premier League","Leeds United","Raphinha","Right Winger",25,"Brazil","left",32,36,2764,0.225,0.395,0.25,0.27,2.52,0.85,794,65.65,152,22,22.5,17.5,233,0,0,0
"Premier League","Leeds United","Rodrigo","Second Striker",30,"Spain","left",18,26,1288,0.49,0.14,0.44,0.17,3.35,1.19,432,75.4,57,20,9,9,259,0,0,0
"Premier League","Leeds United","Tyler Roberts","Second Striker",22,"Wales","right",6,27,1340,0.07,0.13,0.14,0.12,1.75,0.81,337,72.2,43,18,20,9,261,0,0,0
"Premier League","Leeds United","Patrick Bamford","Centre-Forward",28,"England","left",22,38,3050,0.5,0.21,0.51,0.12,3.1,1.33,386,76.3,31,26,16,13,606,0,0,0
"Premier League","Brighton & Hove Albion","Robert Sánchez","Goalkeeper",24,"Spain","-",11,27,2430,0,0,0,0,0,0,784,71.6,1,0,0,0,3,1,71.3,37
"Premier League","Brighton & Hove Albion","Lewis Dunk","Centre-Back",30,"England","right",25,33,2931,0.15,0,0.08,0.03,0.92,0.4,1935,90,70,34,40,29,188,0,0,0
"Premier League","Brighton & Hove Albion","Adam Webster","Centre-Back",26,"England","right",18,29,2594,0.03,0,0.04,0.01,0.83,0.21,1484,82.7,110,30,51,40,214,0,0,0
"Premier League","Brighton & Hove Albion","Dan Burn","Centre-Back",29,"England","left",5,27,2061,0.04,0,0.06,0.04,0.7,0.26,952,76.7,77,47,39,37,310,0,0,0
"Premier League","Brighton & Hove Albion","Marc Cucurella","Left-Back",23,"Spain","left",20,37,3244,0.08,0.06,0.05,0.08,0.75,0.22,926,70.7,105,70,69,54,774,0,0,0
"Premier League","Brighton & Hove Albion","Tariq Lamptey","Right-Back",21,"England","right",18,11,886,0.1,0.1,0.06,0.11,0.61,0.2,390,78,27,17,15,13,124,0,0,0
"Premier League","Brighton & Hove Albion","Joël Veltman","Right-Back",29,"Netherlands","right",6,28,2281,0.04,0.04,0.05,0.04,0.55,0.16,1152,77.3,121,77,35,35,312,0,0,0
"Premier League","Brighton & Hove Albion","Yves Bissouma","Central Midfield",25,"Mali","right",25,36,3111,0.03,0,0.04,0.03,1.22,0.09,1461,87.2,114,114,56,60,540,0,0,0
"Premier League","Brighton & Hove Albion","Jakub Moder","Central Midfield",22,"Poland","right",10,12,647,0,0,0.12,0.02,1.81,0.42,200,74.6,21,16,17,8,134,0,0,0
"Premier League","Brighton & Hove Albion","Pascal Groß","Central Midfield",30,"Germany","right",7,34,2484,0.11,0.29,0.2,0.2,1.01,0.14,1260,75.5,129,44,33,25,430,0,0,0
"Premier League","Brighton & Hove Albion","Steven Alzate","Central Midfield",23,"Colombia","right",6,15,896,0.1,0,0.07,0.05,0.7,0.2,399,89.5,35,19,16,7,159,0,0,0
"Premier League","Brighton & Hove Albion","Solly March","Left Midfield",27,"England","left",9,21,1672,0.11,0.05,0.09,0.09,1.18,0.22,681,69.8,77,56,50,19,240,0,0,0
"Premier League","Brighton & Hove Albion","Alexis Mac Allister","Attacking Midfield",22,"Argentina","right",10,21,1115,0.08,0.08,0.09,0.19,2.1,0.24,323,79.4,36,25,20,11,267,0,0,0
"Premier League","Brighton & Hove Albion","Adam Lallana","Attacking Midfield",33,"England","both",4,30,1596,0.06,0.06,0.14,0.16,1.24,0.23,793,84.7,83,32,26,16,339,0,0,0
"Premier League","Brighton & Hove Albion","Leandro Trossard","Left Winger",27,"Belgium","right",17,35,2607,0.17,0.17,0.18,0.15,2,0.79,813,74.9,124,27,41,24,425,0,0,0
"Premier League","Brighton & Hove Albion","Neal Maupay","Centre-Forward",25,"France","right",20,33,2512,0.29,0.07,0.46,0.13,2.4,0.79,508,77.4,41,24,18,12,475,0,0,0
"Premier League","Brighton & Hove Albion","Aaron Connolly","Centre-Forward",21,"Ireland","right",7,17,791,0.23,0.11,0.4,0.02,2.62,0.91,79,78.2,3,7,9,0,124,0,0,0
"Premier League","Brighton & Hove Albion","Danny Welbeck","Centre-Forward",31,"England","right",4,24,1545,0.35,0.06,0.39,0.13,1.92,0.82,219,81.7,21,12,23,5,255,0,0,0
"Premier League","Southampton FC","Alex McCarthy","Goalkeeper",32,"England","right",5,30,2700,0,0,0,0,0,0,687,64.3,0,0,0,0,4,1.9,63.8,23.3
